Id,Label,timeset,componentnumber,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,clustering,triangles
151378974,151378974,,0,11,38,0.074958,0.082245,43970,0.000069,21,0.818182,45
151398594,151398594,,0,13,37,0.076581,0.0843,25732.810083,0.000077,21,0.794872,62
151429174,151429174,,0,16,37,0.076812,0.08468,468207.065384,0.000097,21,0.583333,70
151356070,151356070,,39,0,0,0,0,0,0,0,0,0
151356069,151356069,,39,0,0,0,0,0,0,0,0,0
151356080,151356080,,40,0,0,0,0,0,0,0,0,0
151356079,151356079,,40,0,0,0,0,0,0,0,0,0
151356081,151356081,,40,0,0,0,0,0,0,0,0,0
151356082,151356082,,40,0,0,0,0,0,0,0,0,0
151356095,151356095,,41,0,0,0,0,0,0,0,0,0
151356094,151356094,,41,0,0,0,0,0,0,0,0,0
151356096,151356096,,41,0,0,0,0,0,0,0,0,0
151356097,151356097,,41,0,0,0,0,0,0,0,0,0
151356110,151356110,,42,0,0,0,0,0,0,0,0,0
151356109,151356109,,42,0,0,0,0,0,0,0,0,0
151356111,151356111,,42,0,0,0,0,0,0,0,0,0
151356115,151356115,,43,0,0,0,0,0,0,0,0,0
151356114,151356114,,43,0,0,0,0,0,0,0,0,0
151356130,151356130,,0,4,44,0.058292,0.062154,0,0.000041,56,1,6
151356129,151356129,,0,4,44,0.058292,0.062154,0,0.000041,56,1,6
151356131,151356131,,0,7,43,0.0619,0.066795,97842.079636,0.000067,56,0.380952,8
151356132,151356132,,0,4,44,0.058292,0.062154,0,0.000041,56,1,6
151356133,151356133,,0,4,44,0.058292,0.062154,0,0.000041,56,1,6
151356150,151356150,,0,2,41,0.054239,0.057007,0,0.000031,67,1,1
151356149,151356149,,0,2,41,0.054239,0.057007,0,0.000031,67,1,1
151356151,151356151,,0,5,40,0.05735,0.0608,43970,0.000064,67,0.4,4
151356180,151356180,,0,3,37,0.065962,0.070962,0,0.000031,5,1,3
151356179,151356179,,0,11,36,0.07062,0.077245,299839.475918,0.000086,5,0.418182,23
151356181,151356181,,0,3,37,0.065962,0.070962,0,0.000031,5,1,3
151356182,151356182,,0,3,37,0.065962,0.070962,0,0.000031,5,1,3
151387480,151387480,,0,11,35,0.072329,0.079329,1892784.829262,0.000077,5,0.472727,26
151417710,151417710,,0,6,37,0.070657,0.077149,1691080.383722,0.000051,5,0.466667,7
151423570,151423570,,0,13,36,0.072565,0.079907,2369123.033287,0.000094,5,0.448718,35
151357056,151357056,,0,7,37,0.069035,0.07505,200342.601446,0.000063,5,0.428571,9
151391952,151391952,,0,10,36,0.070576,0.077131,120068.117963,0.000077,5,0.644444,29
151423767,151423767,,0,12,36,0.070735,0.077523,1400369.971439,0.000087,5,0.484848,32
151364394,151364394,,0,10,36,0.07062,0.07723,279309.181763,0.000078,5,0.555556,25
151375529,151375529,,0,9,36,0.070576,0.077101,76098.117963,0.000065,5,0.805556,29
151356185,151356185,,44,0,0,0,0,0,0,0,0,0
151356184,151356184,,44,0,0,0,0,0,0,0,0,0
151356190,151356190,,45,0,0,0,0,0,0,0,0,0
151356188,151356188,,45,0,0,0,0,0,0,0,0,0
151356189,151356189,,45,0,0,0,0,0,0,0,0,0
151356200,151356200,,0,2,40,0.064536,0.069246,0,0.000024,128,1,1
151356198,151356198,,0,2,40,0.064536,0.069246,0,0.000024,128,1,1
151356199,151356199,,0,9,39,0.068987,0.075192,43970,0.000072,128,0.611111,22
151395770,151395770,,0,10,39,0.069237,0.075592,578526.303201,0.000077,128,0.6,27
151411565,151411565,,0,12,39,0.068989,0.075283,87937.333333,0.00009,128,0.484848,32
151427695,151427695,,0,11,39,0.068988,0.075237,87932,0.000083,128,0.490909,27
151395691,151395691,,0,10,39,0.068988,0.075237,43975.333333,0.000079,128,0.6,27
151408582,151408582,,0,11,38,0.073163,0.080685,1682424.542536,0.000079,128,0.527273,29
151388443,151388443,,0,10,39,0.069971,0.076676,1034607.248166,0.000072,128,0.6,27
151390964,151390964,,0,10,39,0.068988,0.075237,43975.333333,0.000079,128,0.6,27
151356205,151356205,,46,0,0,0,0,0,0,0,0,0
151356204,151356204,,46,0,0,0,0,0,0,0,0,0
151356206,151356206,,46,0,0,0,0,0,0,0,0,0
151356207,151356207,,46,0,0,0,0,0,0,0,0,0
151356208,151356208,,46,0,0,0,0,0,0,0,0,0
151376190,151376190,,46,0,0,0,0,0,0,0,0,0
151356210,151356210,,47,0,0,0,0,0,0,0,0,0
151356209,151356209,,47,0,0,0,0,0,0,0,0,0
151356230,151356230,,48,0,0,0,0,0,0,0,0,0
151356228,151356228,,48,0,0,0,0,0,0,0,0,0
151356229,151356229,,48,0,0,0,0,0,0,0,0,0
151356235,151356235,,0,3,42,0.059889,0.063445,0,0.000037,31,1,3
151356233,151356233,,0,6,41,0.063703,0.068243,65958,0.000066,31,0.333333,5
151356234,151356234,,0,3,42,0.059889,0.063445,0,0.000037,31,1,3
151356236,151356236,,0,3,42,0.059889,0.063445,0,0.000037,31,1,3
151358790,151358790,,0,10,40,0.068034,0.073877,1051761.275327,0.000092,31,0.288889,13
151356889,151356889,,0,6,41,0.06483,0.06969,77141.866457,0.000066,31,0.333333,5
151386989,151386989,,0,4,41,0.063702,0.068175,43970,0.00005,31,0.333333,2
151356250,151356250,,0,12,37,0.071122,0.077457,43970,0.000078,84,0.69697,46
151356249,151356249,,0,2,38,0.0664,0.071161,0,0.000022,84,1,1
151369010,151369010,,0,16,37,0.07199,0.078771,136485.176332,0.000101,84,0.533333,64
151356251,151356251,,0,2,38,0.0664,0.071161,0,0.000022,84,1,1
151383411,151383411,,0,14,36,0.073431,0.08064,1340909.692754,0.000082,84,0.67033,61
151372102,151372102,,0,13,37,0.073149,0.080028,1032751.934206,0.000082,84,0.615385,48
151373167,151373167,,0,14,37,0.071989,0.078726,92519.176332,0.000087,84,0.67033,61
151415982,151415982,,0,11,37,0.071121,0.077435,21986,0.000071,84,0.818182,45
151429377,151429377,,0,15,37,0.07199,0.078749,133469.556814,0.000095,84,0.561905,59
151374348,151374348,,0,16,37,0.07199,0.078771,136485.176332,0.000101,84,0.533333,64
151374533,151374533,,0,11,36,0.072767,0.07965,1235089.66916,0.000067,84,0.818182,45
151388588,151388588,,0,14,37,0.071989,0.078726,92519.176332,0.000087,84,0.67033,61
151420319,151420319,,0,12,37,0.071122,0.077457,43970,0.000078,84,0.69697,46
151356255,151356255,,0,12,38,0.076181,0.084109,355513.481514,0.000088,21,0.484848,32
151356254,151356254,,0,6,39,0.070794,0.076848,241736,0.000064,21,0.4,6
151356256,151356256,,0,3,39,0.070792,0.076731,0,0.000031,21,1,3
151356257,151356257,,0,3,39,0.070792,0.076731,0,0.000031,21,1,3
151367397,151367397,,0,10,38,0.076178,0.084026,33290.686833,0.000071,21,0.733333,33
151374852,151374852,,0,12,38,0.077726,0.086174,3676360.240654,0.000082,21,0.545455,36
151378352,151378352,,0,11,38,0.076178,0.084049,55274.686833,0.000079,21,0.618182,34
151382072,151382072,,0,9,37,0.078152,0.086494,2763230.373824,0.000061,21,0.777778,28
151378323,151378323,,0,11,38,0.076814,0.085185,1845755.683544,0.000073,21,0.618182,34
151389493,151389493,,0,13,38,0.07698,0.08515,1264761.537563,0.000089,21,0.5,39
151389498,151389498,,0,10,38,0.076178,0.084034,55274.686833,0.000072,21,0.733333,33
151391458,151391458,,0,5,39,0.07134,0.077644,87932,0.000045,21,0.4,4
151426794,151426794,,0,12,38,0.07821,0.08698,4285223.738796,0.000082,21,0.515152,34
151359436,151359436,,0,4,40,0.066116,0.070859,21986,0.000053,21,0.5,3
151361487,151361487,,0,5,40,0.066117,0.070904,109914,0.000065,21,0.3,3
151405303,151405303,,0,5,40,0.066116,0.070882,43970,0.000064,21,0.4,4
151356265,151356265,,49,0,0,0,0,0,0,0,0,0
151356264,151356264,,49,0,0,0,0,0,0,0,0,0
151356275,151356275,,50,0,0,0,0,0,0,0,0,0
151356274,151356274,,50,0,0,0,0,0,0,0,0,0
151356276,151356276,,50,0,0,0,0,0,0,0,0,0
151356280,151356280,,0,2,46,0.043556,0.044869,0,0.000036,83,1,1
151356279,151356279,,0,2,46,0.043556,0.044869,0,0.000036,83,1,1
151356281,151356281,,0,3,45,0.045539,0.047089,43970,0.000048,83,0.333333,1
151356285,151356285,,51,0,0,0,0,0,0,0,0,0
151356284,151356284,,51,0,0,0,0,0,0,0,0,0
151356290,151356290,,52,0,0,0,0,0,0,0,0,0
151356288,151356288,,52,0,0,0,0,0,0,0,0,0
151356289,151356289,,52,0,0,0,0,0,0,0,0,0
151356295,151356295,,0,3,42,0.059709,0.063719,0,0.000032,117,1,3
151356293,151356293,,0,3,42,0.059709,0.063719,0,0.000032,117,1,3
151356294,151356294,,0,11,41,0.0635,0.068754,66020,0.000089,117,0.418182,23
151356296,151356296,,0,3,42,0.059709,0.063719,0,0.000032,117,1,3
151394076,151394076,,0,11,41,0.063499,0.068739,109926,0.000084,117,0.418182,23
151409531,151409531,,0,8,41,0.063497,0.068618,65952,0.000068,117,0.464286,13
151424876,151424876,,0,10,41,0.063504,0.068831,636798,0.000078,117,0.444444,20
151404522,151404522,,0,8,41,0.063497,0.068618,65952,0.000068,117,0.464286,13
151411917,151411917,,0,9,41,0.063498,0.068663,65988,0.000075,117,0.444444,16
151426452,151426452,,0,13,40,0.067792,0.074229,1315688,0.000096,117,0.384615,30
151395289,151395289,,0,9,41,0.063498,0.068663,65988,0.000075,117,0.444444,16
151410224,151410224,,0,7,41,0.063492,0.068493,65952,0.000062,117,0.428571,9
151356300,151356300,,0,4,41,0.061093,0.065069,0,0.000036,58,1,6
151356297,151356297,,0,4,41,0.061093,0.065069,0,0.000036,58,1,6
151356298,151356298,,0,4,41,0.061093,0.065069,0,0.000036,58,1,6
151356299,151356299,,0,14,40,0.065067,0.070299,112235.529948,0.000101,58,0.472527,43
151356301,151356301,,0,4,41,0.061093,0.065069,0,0.000036,58,1,6
151374195,151374195,,0,10,39,0.068288,0.074198,869221.460648,0.00007,58,0.622222,28
151380560,151380560,,0,12,40,0.065066,0.070231,91093.257236,0.000088,58,0.5,33
151369961,151369961,,0,12,40,0.063931,0.068804,79515.39821,0.00009,58,0.515152,34
151379901,151379901,,0,10,40,0.066684,0.072274,649054.732066,0.000076,58,0.511111,23
151413216,151413216,,0,13,40,0.065067,0.070276,90255.529948,0.000097,58,0.512821,40
151358172,151358172,,0,12,40,0.065067,0.070246,80782.434846,0.00009,58,0.530303,35
151368427,151368427,,0,13,40,0.065067,0.070276,90255.529948,0.000097,58,0.512821,40
151376032,151376032,,0,9,41,0.061097,0.065312,43971.333333,0.000072,58,0.583333,21
151364013,151364013,,0,12,40,0.065067,0.070253,68273.529948,0.00009,58,0.575758,38
151356369,151356369,,0,7,41,0.061096,0.065244,21986,0.000057,58,0.714286,15
151356305,151356305,,0,3,42,0.056573,0.059864,0,0.000036,107,1,3
151356302,151356302,,0,3,42,0.056573,0.059864,0,0.000036,107,1,3
151356303,151356303,,0,3,42,0.056573,0.059864,0,0.000036,107,1,3
151356325,151356325,,53,0,0,0,0,0,0,0,0,0
151356322,151356322,,53,0,0,0,0,0,0,0,0,0
151356323,151356323,,53,0,0,0,0,0,0,0,0,0
151356324,151356324,,53,0,0,0,0,0,0,0,0,0
151356340,151356340,,0,2,41,0.066897,0.071999,0,0.000021,12,1,1
151356338,151356338,,0,10,41,0.067694,0.073339,733449.029842,0.000079,12,0.644444,29
151356339,151356339,,0,8,40,0.071079,0.077467,764194.755033,0.000067,12,0.535714,15
151391650,151391650,,0,10,42,0.064338,0.069235,43970,0.000083,12,0.644444,29
151401785,151401785,,0,12,42,0.065852,0.071247,535786.085648,0.000098,12,0.469697,31
151407390,151407390,,0,11,42,0.064338,0.069258,65952,0.00009,12,0.563636,31
151398697,151398697,,0,10,42,0.064338,0.069235,43970,0.000083,12,0.644444,29
151425367,151425367,,0,10,42,0.064338,0.069235,43970,0.000083,12,0.644444,29
151397648,151397648,,0,10,42,0.064339,0.069251,87935,0.000086,12,0.622222,28
151377154,151377154,,0,10,42,0.064339,0.069251,109910,0.000084,12,0.644444,29
151399684,151399684,,0,8,42,0.064338,0.06919,0,0.000063,12,1,28
151428235,151428235,,0,7,40,0.070701,0.076792,43970,0.000064,12,0.52381,11
151419731,151419731,,0,8,40,0.070702,0.076838,54963.8,0.000074,12,0.535714,15
151373937,151373937,,0,7,39,0.072913,0.079486,1108181.362807,0.000059,12,0.666667,14
151405817,151405817,,0,11,40,0.071669,0.078289,1350833.691839,0.000085,12,0.436364,24
151383683,151383683,,0,9,39,0.072981,0.079934,1268390.715405,0.000075,12,0.472222,17
151379979,151379979,,0,8,40,0.070701,0.076815,54959,0.000074,12,0.428571,12
151356344,151356344,,0,6,44,0.062394,0.067251,1477548.452365,0.000047,6,0.666667,10
151359411,151359411,,0,13,43,0.06621,0.071988,815273.060819,0.000066,3,0.769231,60
151379637,151379637,,0,12,43,0.065922,0.071458,4466.06246,0.000061,3,0.909091,60
151418765,151418765,,0,10,45,0.05943,0.063728,359135.0637,0.000084,6,0.488889,22
151388821,151388821,,0,10,45,0.059122,0.063511,558313.644689,0.000084,6,0.555556,25
151364812,151364812,,0,9,45,0.059044,0.06324,66385.639886,0.000078,6,0.555556,20
151370588,151370588,,0,9,45,0.059122,0.063488,536327.644689,0.000073,6,0.694444,25
151357019,151357019,,0,8,45,0.059044,0.063217,44401.639886,0.000069,6,0.678571,19
151356350,151356350,,54,0,0,0,0,0,0,0,0,0
151356346,151356346,,54,0,0,0,0,0,0,0,0,0
151356347,151356347,,54,0,0,0,0,0,0,0,0,0
151356348,151356348,,54,0,0,0,0,0,0,0,0,0
151356349,151356349,,54,0,0,0,0,0,0,0,0,0
151356365,151356365,,55,0,0,0,0,0,0,0,0,0
151356364,151356364,,55,0,0,0,0,0,0,0,0,0
151356375,151356375,,0,4,43,0.061287,0.065563,0,0.000041,36,1,6
151356373,151356373,,0,4,43,0.061287,0.065563,0,0.000041,36,1,6
151356374,151356374,,0,7,43,0.061315,0.065859,1706399.591015,0.000067,36,0.428571,9
151356376,151356376,,0,6,42,0.065259,0.070504,1880390.166933,0.000059,36,0.4,6
151356377,151356377,,0,4,43,0.061287,0.065563,0,0.000041,36,1,6
151359627,151359627,,0,5,44,0.057801,0.06164,43783.111263,0.000055,36,0.5,5
151363342,151363342,,0,6,44,0.057828,0.061904,1403744.504493,0.000057,36,0.4,6
151384339,151384339,,0,8,44,0.057802,0.061738,197644.111263,0.000081,36,0.285714,8
151356380,151356380,,56,0,0,0,0,0,0,0,0,0
151356378,151356378,,56,0,0,0,0,0,0,0,0,0
151356379,151356379,,56,0,0,0,0,0,0,0,0,0
151356395,151356395,,57,0,0,0,0,0,0,0,0,0
151356393,151356393,,57,0,0,0,0,0,0,0,0,0
151356394,151356394,,57,0,0,0,0,0,0,0,0,0
151356400,151356400,,0,4,41,0.063259,0.067638,197802,0.000043,70,0.5,3
151356399,151356399,,0,3,42,0.059498,0.063032,175832,0.000041,70,0.333333,1
151419660,151419660,,0,6,40,0.067136,0.07257,977306.658108,0.000055,70,0.266667,4
151359861,151359861,,0,4,41,0.063856,0.06841,75242.670121,0.000041,70,0.666667,4
151370592,151370592,,0,8,41,0.063856,0.068501,163174.670121,0.000076,70,0.357143,10
151367514,151367514,,0,5,43,0.056158,0.059105,65952,0.000067,70,0.4,4
151403084,151403084,,0,3,43,0.056158,0.059071,65952,0.000047,70,0.333333,1
151356405,151356405,,0,2,41,0.061431,0.065485,0,0.000022,10,1,1
151356403,151356403,,0,2,41,0.061431,0.065485,0,0.000022,10,1,1
151356404,151356404,,0,12,40,0.065452,0.070777,48809.083832,0.000082,10,0.575758,38
151412405,151412405,,0,10,40,0.065452,0.070746,4247.281691,0.000065,10,0.822222,37
151391037,151391037,,0,10,40,0.065452,0.070731,4839.083832,0.000064,10,0.822222,37
151403752,151403752,,0,14,40,0.066275,0.071979,686984.333964,0.0001,10,0.43956,40
151410022,151410022,,0,6,41,0.06311,0.067618,0,0.00004,10,1,15
151411992,151411992,,0,11,40,0.065452,0.070769,26233.281691,0.000075,10,0.672727,37
151412578,151412578,,0,10,40,0.065452,0.070731,4839.083832,0.000064,10,0.822222,37
151425158,151425158,,0,12,39,0.067654,0.073748,1275800.062116,0.000078,10,0.575758,38
151425578,151425578,,0,13,40,0.067358,0.073153,986488.330999,0.000085,10,0.551282,43
151412929,151412929,,0,14,40,0.065453,0.07086,51569.098876,0.000094,10,0.527473,48
151425594,151425594,,0,6,41,0.06311,0.067618,0,0.00004,10,1,15
151356410,151356410,,58,0,0,0,0,0,0,0,0,0
151356408,151356408,,58,0,0,0,0,0,0,0,0,0
151356411,151356411,,58,0,0,0,0,0,0,0,0,0
151356420,151356420,,0,3,41,0.056299,0.059536,417410,0.000042,79,0,0
151356419,151356419,,0,8,40,0.059651,0.063623,439340.666667,0.000068,79,0.714286,20
151418827,151418827,,0,1,42,0.053298,0.055895,0,0.000019,79,0,0
151357298,151357298,,0,3,42,0.053302,0.056063,373490,0.000042,79,0.333333,1
151377820,151377820,,0,11,40,0.060552,0.064772,107250.982657,0.000091,79,0.454545,25
151386365,151386365,,0,7,40,0.059648,0.063553,0.666667,0.000057,79,0.952381,20
151413970,151413970,,0,7,40,0.059647,0.063545,21986,0.000061,79,0.714286,15
151361096,151361096,,0,8,40,0.059648,0.063575,21986.666667,0.000068,79,0.714286,20
151365598,151365598,,0,9,39,0.063425,0.068223,308045.853976,0.000071,79,0.666667,24
151383638,151383638,,0,9,39,0.063425,0.068223,308045.853976,0.000071,79,0.666667,24
151362759,151362759,,0,7,40,0.059647,0.063545,21986,0.000061,79,0.714286,15
151356425,151356425,,59,0,0,0,0,0,0,0,0,0
151356424,151356424,,59,0,0,0,0,0,0,0,0,0
151356430,151356430,,60,0,0,0,0,0,0,0,0,0
151356429,151356429,,60,0,0,0,0,0,0,0,0,0
151356431,151356431,,60,0,0,0,0,0,0,0,0,0
151356435,151356435,,61,0,0,0,0,0,0,0,0,0
151356432,151356432,,61,0,0,0,0,0,0,0,0,0
151356433,151356433,,61,0,0,0,0,0,0,0,0,0
151356434,151356434,,61,0,0,0,0,0,0,0,0,0
151356440,151356440,,62,0,0,0,0,0,0,0,0,0
151356438,151356438,,62,0,0,0,0,0,0,0,0,0
151356439,151356439,,62,0,0,0,0,0,0,0,0,0
151356441,151356441,,62,0,0,0,0,0,0,0,0,0
151356442,151356442,,62,0,0,0,0,0,0,0,0,0
151386753,151386753,,62,0,0,0,0,0,0,0,0,0
151356445,151356445,,63,0,0,0,0,0,0,0,0,0
151356443,151356443,,63,0,0,0,0,0,0,0,0,0
151356444,151356444,,63,0,0,0,0,0,0,0,0,0
151356446,151356446,,63,0,0,0,0,0,0,0,0,0
151399486,151399486,,63,0,0,0,0,0,0,0,0,0
151356450,151356450,,64,0,0,0,0,0,0,0,0,0
151356447,151356447,,64,0,0,0,0,0,0,0,0,0
151356448,151356448,,64,0,0,0,0,0,0,0,0,0
151356449,151356449,,64,0,0,0,0,0,0,0,0,0
151356455,151356455,,65,0,0,0,0,0,0,0,0,0
151356454,151356454,,65,0,0,0,0,0,0,0,0,0
151356460,151356460,,0,3,35,0.072337,0.078375,43970,0.000041,18,0.333333,1
151356458,151356458,,0,2,36,0.067458,0.072131,0,0.000032,18,1,1
151356459,151356459,,0,2,36,0.067458,0.072131,0,0.000032,18,1,1
151381518,151381518,,0,5,34,0.077977,0.08605,65952,0.000041,18,0.6,6
151356465,151356465,,66,0,0,0,0,0,0,0,0,0
151356464,151356464,,66,0,0,0,0,0,0,0,0,0
151356475,151356475,,67,0,0,0,0,0,0,0,0,0
151356474,151356474,,67,0,0,0,0,0,0,0,0,0
151356476,151356476,,67,0,0,0,0,0,0,0,0,0
151356480,151356480,,0,3,42,0.059671,0.063861,0,0.000027,7,1,3
151356477,151356477,,0,12,41,0.062498,0.067577,701822.27566,0.000074,7,0.590909,39
151356478,151356478,,0,8,42,0.060876,0.06559,673519.421764,0.000066,7,0.464286,13
151356479,151356479,,0,3,42,0.059671,0.063861,0,0.000027,7,1,3
151367450,151367450,,0,12,41,0.061806,0.066663,24782.105651,0.000073,7,0.80303,53
151360956,151360956,,0,11,41,0.061806,0.066641,2796.105651,0.000063,7,0.963636,53
151358207,151358207,,0,11,41,0.061806,0.066641,2796.105651,0.000063,7,0.963636,53
151374717,151374717,,0,11,41,0.061806,0.066641,2796.105651,0.000063,7,0.963636,53
151392367,151392367,,0,14,41,0.061806,0.066709,68748.105651,0.000087,7,0.615385,56
151414037,151414037,,0,13,41,0.061806,0.066686,46766.105651,0.000081,7,0.692308,54
151380548,151380548,,0,14,41,0.061806,0.066709,68748.105651,0.000087,7,0.615385,56
151372304,151372304,,0,12,40,0.065275,0.071043,1121333.288992,0.00007,7,0.80303,53
151386504,151386504,,0,11,41,0.061806,0.066641,2796.105651,0.000063,7,0.963636,53
151403486,151403486,,0,8,43,0.059321,0.063751,163545.085352,0.000073,7,0.535714,15
151416381,151416381,,0,8,42,0.060927,0.065516,698907.128089,0.000072,7,0.464286,13
151413572,151413572,,0,9,43,0.059935,0.064547,393707.06059,0.000082,7,0.472222,17
151367898,151367898,,0,7,43,0.059581,0.063946,69629.003751,0.000062,7,0.619048,13
151415273,151415273,,0,8,43,0.059321,0.063751,163545.085352,0.000073,7,0.535714,15
151356485,151356485,,68,0,0,0,0,0,0,0,0,0
151356484,151356484,,68,0,0,0,0,0,0,0,0,0
151356486,151356486,,68,0,0,0,0,0,0,0,0,0
151356487,151356487,,68,0,0,0,0,0,0,0,0,0
151356488,151356488,,68,0,0,0,0,0,0,0,0,0
151356490,151356490,,0,15,40,0.06704,0.073151,85555.911165,0.000087,8,0.704762,74
151356489,151356489,,0,1,41,0.062828,0.067365,0,0.000012,8,0,0
151401040,151401040,,0,14,41,0.0677,0.074059,1068002.57977,0.000081,8,0.626374,57
151403975,151403975,,0,10,40,0.065847,0.071378,43970,0.000065,8,0.644444,29
151426925,151426925,,0,14,40,0.06704,0.073128,63569.911165,0.000077,8,0.813187,74
151365516,151365516,,0,11,41,0.065706,0.071411,1194.92384,0.000061,8,0.981818,54
151375131,151375131,,0,12,41,0.065711,0.071521,506366.92384,0.000068,8,0.818182,54
151388441,151388441,,0,15,40,0.068809,0.075494,1085015.601587,0.000085,8,0.628571,66
151396306,151396306,,0,11,41,0.064343,0.06966,21986,0.000066,8,0.818182,45
151426407,151426407,,0,15,40,0.06704,0.073151,85555.911165,0.000087,8,0.704762,74
151427402,151427402,,0,11,39,0.068083,0.074157,728410.088081,0.000067,8,0.654545,36
151422908,151422908,,0,16,40,0.06704,0.073158,126674.1717,0.000094,8,0.583333,70
151380539,151380539,,0,17,40,0.06704,0.073196,129521.911165,0.0001,8,0.566176,77
151393894,151393894,,0,13,41,0.065708,0.071483,177026.92384,0.000077,8,0.705128,55
151406509,151406509,,0,15,40,0.06704,0.073151,85555.911165,0.000087,8,0.704762,74
151427589,151427589,,0,10,40,0.065847,0.0714,21987.5,0.000062,8,0.777778,35
151356500,151356500,,69,0,0,0,0,0,0,0,0,0
151356499,151356499,,69,0,0,0,0,0,0,0,0,0
151356501,151356501,,69,0,0,0,0,0,0,0,0,0
151356502,151356502,,69,0,0,0,0,0,0,0,0,0
151356503,151356503,,69,0,0,0,0,0,0,0,0,0
151356505,151356505,,70,0,0,0,0,0,0,0,0,0
151356504,151356504,,70,0,0,0,0,0,0,0,0,0
151356510,151356510,,0,4,43,0.050941,0.053398,0,0.000038,14,1,6
151356508,151356508,,0,4,43,0.050941,0.053398,0,0.000038,14,1,6
151356509,151356509,,0,4,43,0.050941,0.053398,0,0.000038,14,1,6
151356511,151356511,,0,4,43,0.050941,0.053398,0,0.000038,14,1,6
151356512,151356512,,0,8,42,0.053675,0.05674,87932,0.000065,14,0.428571,12
151356545,151356545,,71,0,0,0,0,0,0,0,0,0
151356544,151356544,,71,0,0,0,0,0,0,0,0,0
151356555,151356555,,72,0,0,0,0,0,0,0,0,0
151356554,151356554,,72,0,0,0,0,0,0,0,0,0
151356565,151356565,,73,0,0,0,0,0,0,0,0,0
